s,left_width,right_width
9.47804165,0.91633179,0.91633179
9.48822975,0.91619143,0.91619143
9.49841309,0.91604864,0.91604864
9.50859356,0.91590698,0.91590698
9.51877117,0.91576293,0.91576293
9.52894592,0.91561894,0.91561894
9.53911686,0.91547486,0.91547486
9.54928493,0.91532960,0.91532960
9.55944920,0.91518306,0.91518306
9.56961060,0.91503783,0.91503783
9.57976818,0.91489137,0.91489137
9.59358406,0.92610351,0.92610351
9.60939026,0.94000118,0.94000118
9.61956120,0.93984862,0.93984862
9.62972832,0.93969479,0.93969479
9.63989258,0.93954100,0.93954100
9.65005302,0.93938476,0.93938476
